"itemid","label","category","dbsource","valueuom"
225935,"Replete (Full)","Nutrition - Enteral","metavision","ml"
225936,"Replete with Fiber (Full)","Nutrition - Enteral","metavision","ml"
225937,"Ensure (Full)","Nutrition - Enteral","metavision","ml"
225941,"D5 1/4NS","Fluids/Intake","metavision","ml"
225942,"Fentanyl (Concentrate)","Medications","metavision","mcg"
225943,"Solution","Fluids/Intake","metavision","ml"
225944,"Sterile Water","Fluids/Intake","metavision","ml"
225945,"Lidocaine","Medications","metavision","mg"
225947,"Dextrose PN","Nutrition - Parenteral","metavision","grams"
225948,"Amino Acids","Nutrition - Parenteral","metavision","grams"
225949,"NIV Mask","Respiratory","metavision",NULL
225951,"Peritoneal Dialysis Fluid Appearance","Dialysis","metavision",NULL
225952,"Medication Added #1 (Peritoneal Dialysis)","Dialysis","metavision",NULL
225953,"Solution (Peritoneal Dialysis)","Dialysis","metavision",NULL
225954,"Dialysis Access Type","Dialysis","metavision",NULL
225955,"Dialysis - SCUF","Dialysis","metavision",NULL
225956,"Reason for CRRT Filter Change","Dialysis","metavision",NULL
225958,"Heparin Concentration (units/mL)","Dialysis","metavision",NULL
225959,"Medication Added Amount  #1 (Peritoneal Dialysis)","Dialysis","metavision",NULL
225961,"Medication Added Units #1 (Peritoneal Dialysis)","Dialysis","metavision",NULL
225963,"Peritoneal Dialysis Catheter Type","Dialysis","metavision",NULL
225965,"Peritoneal Dialysis Catheter Status","Dialysis","metavision",NULL
225966,"Nasal Swab","6-Cultures","metavision",NULL
225967,"Rectal Swab","6-Cultures","metavision",NULL
225969,"Lipids (additive)","Nutrition - Parenteral","metavision","grams"
225970,"Beneprotein","Nutrition - Enteral","metavision","grams"
225972,"Fentanyl (Push)","Medications","metavision",NULL
225973,"Meperidine (Demerol)","Medications","metavision","mg"
225974,"Metoprolol","Medications","metavision","mg"
225975,"Heparin Sodium (Prophylaxis)","Medications","metavision","mcg"
225976,"Replacement Fluid","Dialysis","metavision",NULL
225977,"Dialysate Fluid","Dialysis","metavision",NULL
225978,"Slope","Respiratory","metavision",NULL
225979,"IABP Size","Access Lines - Invasive","metavision",NULL
225980,"IABP Volume","Access Lines - Invasive","metavision","mL"
225981,"IABP Alarms Activated","Access Lines - Invasive","metavision",NULL
225982,"IABP Balloon Waveform","Access Lines - Invasive","metavision",NULL
225984,"IABP Trigger","Access Lines - Invasive","metavision",NULL
225985,"IABP Helium Tubing","Access Lines - Invasive","metavision",NULL
225986,"IABP Arterial Waveform Source","Access Lines - Invasive","metavision",NULL
225987,"IABP Power Source","Access Lines - Invasive","metavision",NULL
225988,"IABP Position on leg","Access Lines - Invasive","metavision",NULL
225989,"Pericardial Drain Aspiration","Cardiovascular","metavision",NULL
225990,"Pericardial Drain Flush","Cardiovascular","metavision",NULL
225991,"Resource Fruit Beverage","Nutrition - Supplements","metavision","ml"
225993,"Optisource","Nutrition - Supplements","metavision","ounces"
225994,"Mighty Shake (Vanilla/Strawberry)","Nutrition - Supplements","metavision","ml"
225995,"Mighty Shake (Chocolate)","Nutrition - Supplements","metavision","ml"
225996,"Mighty Shake (no sugar added)","Nutrition - Supplements","metavision","ml"
225999,"Vanilla Scandi Shake (mixed)","Nutrition - Supplements","metavision",NULL
226000,"Chocolate Scandi Shake (mixed)","Nutrition - Supplements","metavision",NULL
226002,"Vanilla Lactose Free Scandi Shake (mixed)","Nutrition - Supplements","metavision",NULL
226005,"Sterile field maintained throughout procedure (CVL)","CVL Insertion","metavision",NULL
226007,"Number of operators (PA line)","PA Line Insertion","metavision",NULL
226008,"Arterial line sutured","Arterial Line Insertion","metavision",NULL
226009,"Dressing applied and dated (THCEN)","Thoracentesis","metavision",NULL
226010,"Number of operators (PACEN)","Paracentesis","metavision",NULL
226011,"Number of attempts (PACEN)","Paracentesis","metavision",NULL
226012,"Dressing applied and dated (PACEN)","Paracentesis","metavision",NULL
226014,"Dressing applied and dated (LP)","Lumbar Puncture","metavision",NULL
226016,"Nutren 2.0 (1/4)","Nutrition - Enteral","metavision","ml"
226017,"Nutren 2.0 (2/3)","Nutrition - Enteral","metavision","ml"
226018,"Nutren 2.0 (3/4)","Nutrition - Enteral","metavision",NULL
226019,"Nutren 2.0 (1/2)","Nutrition - Enteral","metavision","ml"
226020,"Impact (1/4)","Nutrition - Enteral","metavision","ml"
226021,"Impact (2/3)","Nutrition - Enteral","metavision","ml"
226022,"Impact (3/4)","Nutrition - Enteral","metavision","ml"
226023,"Impact (1/2)","Nutrition - Enteral","metavision","ml"
226024,"Impact with Fiber (1/4)","Nutrition - Enteral","metavision","ml"
226025,"Impact with Fiber (2/3)","Nutrition - Enteral","metavision",NULL
226026,"Impact with Fiber (3/4)","Nutrition - Enteral","metavision","ml"
226027,"Impact with Fiber (1/2)","Nutrition - Enteral","metavision","ml"
226028,"Nutren Renal (1/4)","Nutrition - Enteral","metavision","ml"
226029,"Nutren Renal (2/3)","Nutrition - Enteral","metavision",NULL
226030,"Nutren Renal (3/4)","Nutrition - Enteral","metavision","ml"
226031,"Nutren Renal (1/2)","Nutrition - Enteral","metavision","ml"
226036,"Peptamen 1.5 (1/4)","Nutrition - Enteral","metavision","ml"
226037,"Peptamen 1.5 (2/3)","Nutrition - Enteral","metavision",NULL
226038,"Peptamen 1.5 (3/4)","Nutrition - Enteral","metavision","ml"
226039,"Peptamen 1.5 (1/2)","Nutrition - Enteral","metavision","ml"
226040,"ProBalance (1/4)","Nutrition - Enteral","metavision",NULL
226041,"ProBalance (2/3)","Nutrition - Enteral","metavision",NULL
226042,"ProBalance (3/4)","Nutrition - Enteral","metavision",NULL
226043,"ProBalance (1/2)","Nutrition - Enteral","metavision",NULL
226044,"Replete (1/4)","Nutrition - Enteral","metavision","ml"
226045,"Replete (2/3)","Nutrition - Enteral","metavision","ml"
226046,"Replete (3/4)","Nutrition - Enteral","metavision","ml"
226047,"Replete (1/2)","Nutrition - Enteral","metavision","ml"
226048,"Replete with Fiber (1/4)","Nutrition - Enteral","metavision","ml"
226049,"Replete with Fiber (2/3)","Nutrition - Enteral","metavision","ml"
226050,"Replete with Fiber (3/4)","Nutrition - Enteral","metavision","ml"
226051,"Replete with Fiber (1/2)","Nutrition - Enteral","metavision","ml"
226056,"Vivonex (1/4)","Nutrition - Enteral","metavision",NULL
226057,"Vivonex (2/3)","Nutrition - Enteral","metavision",NULL
226058,"Vivonex (3/4)","Nutrition - Enteral","metavision","ml"
226059,"Vivonex (1/2)","Nutrition - Enteral","metavision","ml"
226062,"Venous CO2 Pressure","Labs","metavision","mmHg"
226063,"Venous O2 Pressure","Labs","metavision","mmHg"
226064,"ZVancomycin (Trough)","Labs","metavision",NULL
226065,"ZVancomycin (Random)","Labs","metavision",NULL
226066,"ZTobramycin (Trough)","Labs","metavision",NULL
226067,"ZTobramycin (Random)","Labs","metavision",NULL
226068,"ZGentamicin (Trough)","Labs","metavision",NULL
226069,"ZGentamicin (Random)","Labs","metavision",NULL
226089,"Piggyback","Fluids/Intake","metavision","ml"
226092,"Orthostatic BPd lying","Routine Vital Signs","metavision","mmHg"
226094,"Orthostatic BPd sitting","Routine Vital Signs","metavision","mmHg"
226096,"Orthostatic BPd standing","Routine Vital Signs","metavision","mmHg"
226104,"Level of Consciousness","Neurological","metavision",NULL
226105,"Behavior","Neurological","metavision",NULL
226107,"Arterial Line placed in outside facility","Access Lines - Invasive","metavision",NULL
226108,"CCO PAC placed in outside facility","Access Lines - Invasive","metavision",NULL
226109,"Cordis/Introducer placed in outside facility","Access Lines - Invasive","metavision",NULL
226110,"IABP placed in outside facility","Access Lines - Invasive","metavision",NULL
226112,"Midline placed in outside facility","Access Lines - Invasive","metavision",NULL
226113,"Multi Lumen placed in outside facility","Access Lines - Invasive","metavision",NULL
226114,"PA Catheter placed in outside facility","Access Lines - Invasive","metavision",NULL
226115,"PICC Line placed in outside facility","Access Lines - Invasive","metavision",NULL
226116,"Presep Catheter placed in outside facility","Access Lines - Invasive","metavision",NULL
226117,"Sheath placed in outside facility","Access Lines - Invasive","metavision",NULL
226118,"Dialysis Catheter placed in outside facility","Access Lines - Invasive","metavision",NULL
226119,"Trauma Line placed in outside facility","Access Lines - Invasive","metavision",NULL
226120,"Triple Introducer placed in outside facility","Access Lines - Invasive","metavision",NULL
226121,"Tunneled (Hickman) placed in outside facility","Access Lines - Invasive","metavision",NULL
226122,"Pheresis Catheter placed in outside facility","Access Lines - Invasive","metavision",NULL
226124,"ICP Catheter","Access Lines - Invasive","metavision",NULL
226125,"ICP Line Discontinued","Access Lines - Invasive","metavision",NULL
226126,"ICP Line Dressing Change","Access Lines - Invasive","metavision",NULL
226127,"ICP Line Dressing Type","Access Lines - Invasive","metavision",NULL
226128,"ICP Line Insertion Date","Access Lines - Invasive","metavision",NULL
226129,"ICP Line placed in outside facility","Access Lines - Invasive","metavision",NULL
226130,"ICP Line Site Appear","Access Lines - Invasive","metavision",NULL
226131,"ICP Line Tip Cultured","Access Lines - Invasive","metavision",NULL
226132,"ICP Line Tubing Change","Access Lines - Invasive","metavision",NULL
226133,"ICP Line Waveform Appear","Access Lines - Invasive","metavision",NULL
226134,"ICP Line Zero/Calibrate","Access Lines - Invasive","metavision",NULL
226135,"14 Gauge placed in outside facility","Access Lines - Peripheral","metavision",NULL
226136,"16 Gauge placed in outside facility","Access Lines - Peripheral","metavision",NULL
226137,"18 Gauge placed in outside facility","Access Lines - Peripheral","metavision",NULL
226138,"20 Gauge placed in outside facility","Access Lines - Peripheral","metavision",NULL
226139,"22 Gauge placed in outside facility","Access Lines - Peripheral","metavision",NULL
226140,"RIC placed in outside facility","Access Lines - Peripheral","metavision",NULL
226144,"Case Management discharge plan","Case Management","metavision",NULL
226152,"Required documentation","Case Management","metavision",NULL
226161,"Sterile field maintained throughout procedure (PICC)","PICC Line Insertion","metavision",NULL
226162,"Sterile field maintained throughout procedure (PA line)","PA Line Insertion","metavision",NULL
226164,"Sterile field maintained throughout procedure (A-Line)","Arterial Line Insertion","metavision",NULL
226166,"No Complications (Intubation)","Intubation","metavision",NULL
226168,"Oral Care","Treatments","metavision",NULL
226169,"Subglottal Suctioning","Treatments","metavision",NULL
226170,"Head of Bead Measurement","Treatments","metavision","Degree"
226179,"No wallet / money","Adm History/FHPA","metavision",NULL
226180,"Sexuality / reproductive problems","Adm History/FHPA","metavision",NULL
226183,"Estimated Energy Needs/Kg","General","metavision","kcal/kg"
226184,"Estimated Protein Needs/Kg","General","metavision","g/kg"
226185,"ICU Consent Signed","General","metavision",NULL
226188,"Timeout Performed by (Intubation)","Intubation","metavision",NULL
226189,"Patient identified correctly by 2 means (Intubation)","Intubation","metavision",NULL
226190,"Hand Cleansing prior to procedure (Intubation)","Intubation","metavision",NULL
226191,"Barrier precautions in place (Intubation)","Intubation","metavision",NULL
226226,"Enteral Nutriton Residuals","Nutrition - Enteral","metavision",NULL
226228,"Gender","ADT","metavision",NULL
226230,"Attending/Supervisor is Clinician Operator (CVL)","CVL Insertion","metavision",NULL
226232,"Present duirng key moments and agree with checklist (CVL)","CVL Insertion","metavision",NULL
226236,"Temporary Pacemaker Wires Discontinued","4-Procedures","metavision",NULL
226237,"Open Tracheostomy","1-Intubation/Extubation","metavision",NULL
226239,"Number of operators (PICC)","PICC Line Insertion","metavision",NULL
226253,"SpO2 Desat Limit","Alarms","metavision","%"
226259,"ZOn Pressors","General","metavision",NULL
226260,"Mechanically Ventilated","General","metavision",NULL
226272,"EF (CCO)","Hemodynamics","metavision","%"
226329,"Blood Temperature CCO (C)","Routine Vital Signs","metavision","?C"
226361,"Pre-Admission Intake","Fluids/Intake","metavision","L"
226362,"ZGastric/TF Residual Intake","Fluids/Intake","metavision",NULL
226363,"Cath Lab Intake","Fluids/Intake","metavision","ml"
226364,"OR Crystalloid Intake","Fluids/Intake","metavision","L"
226365,"OR Colloid Intake","Blood Products/Colloids","metavision","ml"
226367,"OR FFP Intake","Blood Products/Colloids","metavision","ml"
226368,"OR Packed RBC Intake","Blood Products/Colloids","metavision","ml"
226369,"OR Platelet Intake","Blood Products/Colloids","metavision","ml"
226370,"OR Autologous Blood Intake","Blood Products/Colloids","metavision","ml"
226371,"OR Cryoprecipitate Intake","Blood Products/Colloids","metavision","ml"
226372,"OR Cell Saver Intake","Blood Products/Colloids","metavision","ml"
226375,"PACU Crystalloid Intake","Fluids/Intake","metavision","ml"
226376,"PACU Colloid Intake","Blood Products/Colloids","metavision","ml"
226377,"PACU PO Intake","Fluids/Intake","metavision","ml"
226381,"Marital Status","ADT","metavision",NULL
226401,"GU Irrigant - Normal Saline","Fluids/Intake","metavision",NULL
226402,"GU Irrigant - Sterile Water","Fluids/Intake","metavision",NULL
226403,"GU Irrigant - Amphotericin B","Fluids/Intake","metavision",NULL
226429,"ETT Type (Intubation)","Intubation","metavision",NULL
226430,"Complications (Intubation)","Intubation","metavision",NULL
226431,"Verification of (Intubation)","Intubation","metavision",NULL
226432,"Drugs (Intubation)","Intubation","metavision",NULL
226439,"Complications (PACEN)","Paracentesis","metavision",NULL
226443,"Complications (LP)","Lumbar Puncture","metavision",NULL
226452,"PO Intake","Fluids/Intake","metavision","ml"
226453,"GT Flush","Fluids/Intake","metavision","ml"
226457,"Ultrafiltrate Output","Dialysis","metavision","mL"
226473,"Blood Transfusion Consent","General","metavision",NULL
226474,"ICP Bolt Inserted","4-Procedures","metavision",NULL
226475,"Intraventricular Drain Inserted","4-Procedures","metavision",NULL
226476,"Esophogeal Balloon","4-Procedures","metavision",NULL
226477,"Temporary Pacemaker Wires Inserted","4-Procedures","metavision",NULL
226479,"Ectopy Type 2","Routine Vital Signs","metavision",NULL
226480,"Ectopy Frequency 2","Routine Vital Signs","metavision",NULL
226482,"Blood Clot Outdates","Labs","metavision",NULL
226499,"Hemodialysis Output","Dialysis","metavision","mL"
226504,"Phenytoin (Free)","Labs","metavision","ug/mL"
226512,"Admission Weight (Kg)","General","metavision","kg"
226515,"Date of Birth","ADT","metavision",NULL
226516,"Discharge Date/Time","ADT","metavision",NULL
226518,"Expected Discharge Date","ADT","metavision",NULL
226523,"Barrier precautions in place (A-Line)","Arterial Line Insertion","metavision",NULL
226524,"Complications (A-Line)","Arterial Line Insertion","metavision",NULL
226525,"Indications (A-Line)","Arterial Line Insertion","metavision",NULL
226526,"Patient identified correctly (A-Line)","Arterial Line Insertion","metavision",NULL
226527,"Timeout performed by (A-Line)","Arterial Line Insertion","metavision",NULL
226528,"Verification of (A-Line)","Arterial Line Insertion","metavision",NULL
226531,"Admission Weight (lbs.)","General","metavision",NULL
226532,"Organ Bank Notified","General","metavision",NULL
226534,"Sodium (whole blood)","Labs","metavision",NULL
226535,"ZPotassium (whole blood)","Labs","metavision",NULL
226536,"Chloride (whole blood)","Labs","metavision",NULL
226537,"Glucose (whole blood)","Labs","metavision",NULL
226540,"Hematocrit (whole blood - calc)","Labs","metavision","%"
226541,"ScvO2 Central Venous O2% Sat","Labs","metavision",NULL
226543,"Religion","ADT","metavision",NULL
226544,"Language","ADT","metavision",NULL
226545,"Race","ADT","metavision",NULL
226557,"R Ureteral Stent","Output","metavision","mL"
226558,"L Ureteral Stent","Output","metavision","mL"
226559,"Foley","Output","metavision","mL"
226560,"Void","Output","metavision","mL"
226561,"Condom Cath","Output","metavision","mL"
226563,"Suprapubic","Output","metavision","mL"
226564,"R Nephrostomy","Output","metavision","mL"
226565,"L Nephrostomy","Output","metavision","mL"
226566,"Urine and GU Irrigant Out","Output","metavision",NULL
226567,"Straight Cath","Output","metavision","mL"
226569,"Anderson (gastric)","Output","metavision","mL"
226570,"Blakemore","Output","metavision","mL"
226571,"Emesis","Output","metavision","mL"
226572,"Ewald","Output","metavision",NULL
226573,"Gastric Tube","Output","metavision","mL"
226574,"Jejunostomy","Output","metavision","mL"
226575,"Nasogastric","Output","metavision","mL"
226576,"Oral Gastric","Output","metavision","mL"
226579,"Stool","Output","metavision","mL"
226580,"Fecal Bag","Output","metavision","mL"
226582,"Ostomy (output)","Output","metavision","mL"
226583,"Rectal Tube","Output","metavision","mL"
226584,"Ileoconduit","Output","metavision","mL"
226586,"Stool Estimate","Output","metavision",NULL
226588,"Chest Tube #1","Output","metavision","mL"
226589,"Chest Tube #2","Output","metavision","mL"
226590,"L Pleural #1","Output","metavision","mL"
226591,"L Pleural #2","Output","metavision","mL"
226592,"Mediastinal","Output","metavision","mL"
226593,"R Pleural #1","Output","metavision","mL"
226595,"R Pleural #2","Output","metavision","mL"
226597,"JP Medial","Drains","metavision","mL"
226598,"JP Lateral","Drains","metavision","mL"
226599,"Jackson Pratt #1","Drains","metavision","mL"
226600,"Jackson Pratt #2","Drains","metavision","mL"
226601,"Jackson Pratt #3","Drains","metavision","mL"
226602,"Jackson Pratt #4","Drains","metavision","mL"
226603,"T Tube","Drains","metavision","mL"
226604,"Hemovac #1","Drains","metavision","mL"
226605,"Hemovac #2","Drains","metavision","mL"
226606,"Cerebral Ventricular #1","Drains","metavision","mL"
226607,"Cerebral Ventricular #2","Drains","metavision","mL"
226608,"Cerebral Subdural #1","Drains","metavision","mL"
226609,"Cerebral Subdural #2","Drains","metavision","mL"
226610,"Lumbar","Drains","metavision","mL"
226612,"Pericardial","Drains","metavision","mL"
226613,"Wound Vac #1","Drains","metavision","mL"
226614,"Wound Vac #2","Drains","metavision","mL"
226616,"Anderson","Drains","metavision","mL"
226617,"Sump #1","Drains","metavision","mL"
226618,"Sump #2","Drains","metavision","mL"
226619,"Pigtail #1","Drains","metavision","mL"
226620,"Pigtail #2","Drains","metavision","mL"
226621,"Davol","Drains","metavision","mL"
226622,"Red Rubber","Drains","metavision","mL"
226623,"Penrose #1","Drains","metavision","mL"
226624,"Penrose #2","Drains","metavision","mL"
226625,"Tap","Drains","metavision","mL"
226626,"OR EBL","Output","metavision","mL"
226627,"OR Urine","Output","metavision","mL"
226628,"PACU Drains","Output","metavision","mL"
226629,"PACU EBL","Output","metavision","mL"
226630,"PACU Gastric","Output","metavision","mL"
226631,"PACU Urine","Output","metavision","mL"
226632,"Cath Lab","Output","metavision","mL"
226633,"Pre-Admission","Output","metavision","mL"
226707,"Height","General","metavision","Inch"
226713,"Incontinent (estimate)","Output","metavision",NULL
226719,"Last menses","Adm History/FHPA","metavision",NULL
226724,"Hospital Admit Date","ADT","metavision",NULL
226730,"Height (cm)","General","metavision","cm"
226732,"O2 Delivery Device(s)","Respiratory","metavision",NULL
226737,"AaDO2ApacheIIValue","Scores - APACHE II","metavision","mmHg"
226738,"AgeApacheIIScore","Scores - APACHE II","metavision",NULL
226739,"AgeApacheIIValue","Scores - APACHE II","metavision","years"
226740,"APACHE II Diagnosistic weight factors - Medical","Scores - APACHE II","metavision",NULL
226741,"APACHE II Diagnosistic weight factors - Surgical emergency","Scores - APACHE II","metavision",NULL
226742,"APACHE II Diagnosistic weight factors - Surgical","Scores - APACHE II","metavision",NULL
226743,"APACHE II","Scores - APACHE II","metavision",NULL
226744,"APACHE II PDR - Adjusted","Scores - APACHE II","metavision","%"
226745,"APACHE II Predecited Death Rate","Scores - APACHE II","metavision","%"
226746,"ApacheII chronic health","Scores - APACHE II","metavision",NULL
226747,"APACHEII-Chronic health points","Scores - APACHE II","metavision",NULL
226748,"APACHEII-Renal failure","Scores - APACHE II","metavision",NULL
226749,"ChpApacheIIScore","Scores - APACHE II","metavision",NULL
226750,"Chronic Dilaysis","Scores - APACHE IV (2)","metavision",NULL
226751,"CreatinineApacheIIScore","Scores - APACHE II","metavision",NULL
226752,"CreatinineApacheIIValue","Scores - APACHE II","metavision",NULL
226753,"DswfApacheScore","Scores - APACHE II","metavision",NULL
226754,"FiO2ApacheIIValue","Scores - APACHE II","metavision","%"
226755,"GcsApacheIIScore","Scores - APACHE II","metavision",NULL
226756,"GCSEyeApacheIIValue","Scores - APACHE II","metavision",NULL
226757,"GCSMotorApacheIIValue","Scores - APACHE II","metavision",NULL
226758,"GCSVerbalApacheIIValue","Scores - APACHE II","metavision",NULL
226759,"HCO3ApacheIIValue","Scores - APACHE II","metavision",NULL
226760,"HCO3Score","Scores - APACHE II","metavision",NULL
226761,"HematocritApacheIIScore","Scores - APACHE II","metavision",NULL
226762,"HematocritApacheIIValue","Scores - APACHE II","metavision",NULL
226763,"HrApacheIIScore","Scores - APACHE II","metavision",NULL
226764,"HrApacheIIValue","Scores - APACHE II","metavision","bpm"
226765,"MapApacheIIScore","Scores - APACHE II","metavision",NULL
226766,"MapApacheIIValue","Scores - APACHE II","metavision","mmHg"
226767,"OxygenApacheIIScore","Scores - APACHE II","metavision",NULL
226768,"PhApacheIIScore","Scores - APACHE II","metavision",NULL
226769,"PHApacheIIValue","Scores - APACHE II","metavision",NULL
226770,"PO2ApacheIIValue","Scores - APACHE II","metavision",NULL
226771,"PotassiumApacheIIScore","Scores - APACHE II","metavision",NULL
226772,"PotassiumApacheIIValue","Scores - APACHE II","metavision",NULL
226773,"RrApacheIIScore","Scores - APACHE II","metavision",NULL
226774,"RRApacheIIValue","Scores - APACHE II","metavision","insp/min"
226775,"SodiumApacheIIScore","Scores - APACHE II","metavision",NULL
226776,"SodiumApacheIIValue","Scores - APACHE II","metavision",NULL
226777,"TempApacheIIScore","Scores - APACHE II","metavision",NULL
226778,"TempApacheIIValue","Scores - APACHE II","metavision","?F"
226779,"WbcApacheIIScore","Scores - APACHE II","metavision",NULL
226780,"WBCApacheIIValue","Scores - APACHE II","metavision",NULL
226814,"Known difficult intubation","Respiratory","metavision",NULL
226815,"Airway problems","Respiratory","metavision",NULL
226846,"Feeding Weight","General","metavision","kg"
226849,"RA (mean) pressure (PA Line)","PA Line Insertion","metavision",NULL
226850,"RV systolic pressure(PA Line)","PA Line Insertion","metavision",NULL
226851,"RV diastolic pressure(PA Line)","PA Line Insertion","metavision",NULL
226852,"PA systolic pressure(PA Line)","PA Line Insertion","metavision",NULL
226853,"PA diastolic pressure(PA Line)","PA Line Insertion","metavision",NULL
226854,"PCWP (v wave) (PA Line)","PA Line Insertion","metavision",NULL
226855,"PCWP (mean) (PA Line)","PA Line Insertion","metavision",NULL
226857,"PA mean pressure (PA Line)","PA Line Insertion","metavision",NULL
226858,"CO pressure (PA Line)","PA Line Insertion","metavision",NULL
226859,"CI pressure (PA Line)","PA Line Insertion","metavision",NULL
226860,"RA %O2 Saturation (PA Line)","PA Line Insertion","metavision",NULL
226861,"ART %O2 saturation (PA Line)","PA Line Insertion","metavision",NULL
226862,"PA %O2 Saturation (PA Line)","PA Line Insertion","metavision",NULL
226863,"PVR %O2 Saturation (PA Line)","PA Line Insertion","metavision",NULL
226865,"SVR %O2 Saturation (PA Line)","PA Line Insertion","metavision",NULL
226871,"Expiratory Ratio","Respiratory","metavision",NULL
226873,"Inspiratory Ratio","Respiratory","metavision",NULL
226875,"Ensure (3/4)","Nutrition - Enteral","metavision","ml"
226876,"Ensure (1/2)","Nutrition - Enteral","metavision",NULL
226877,"Ensure Plus (Full)","Nutrition - Enteral","metavision","ml"
226878,"Ensure Plus (3/4)","Nutrition - Enteral","metavision",NULL
226879,"Ensure Plus (1/2)","Nutrition - Enteral","metavision",NULL
226880,"Nutren Pulmonary (Full)","Nutrition - Enteral","metavision","ml"
226881,"Nutren Pulmonary (3/4)","Nutrition - Enteral","metavision","ml"
226882,"Nutren Pulmonary (1/2)","Nutrition - Enteral","metavision","ml"
226889,"Legal Guardian","General","metavision",NULL
226892,"Re-admit < 48 hours","General","metavision",NULL
226893,"Coefficient Hospital Mortality","Scores - APACHE IV (2)","metavision",NULL
226894,"Coefficient ICU length of stay","Scores - APACHE IV (2)","metavision",NULL
226979,"Admission location","Scores - APACHE IV (2)","metavision",NULL
226980,"AgeScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
226981,"Albumin_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
226982,"AlbuminScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
226983,"Apache IV A-aDO2","Scores - APACHE IV (2)","metavision",NULL
226984,"Apache IV Age","Scores - APACHE IV (2)","metavision","years"
226985,"APACHE IV diagnosis choice 1","Scores - APACHE IV","metavision",NULL
226986,"APACHE IV diagnosis choice 2","Scores - APACHE IV","metavision",NULL
226987,"APACHE IV diagnosis","Scores - APACHE IV","metavision",NULL
226988,"APACHE IV main groups non-operative","Scores - APACHE IV","metavision",NULL
226989,"APACHE IV main groups operative","Scores - APACHE IV","metavision",NULL
226990,"Apache IV PaFiRatio","Scores - APACHE IV (2)","metavision",NULL
226991,"APACHEIII","Scores - APACHE IV (2)","metavision",NULL
226993,"ApacheIV_LOS","Scores - APACHE IV (2)","metavision","%"
226994,"ApacheIV_Mortality prediction","Scores - APACHE IV (2)","metavision",NULL
226995,"ApacheIV_Natural antilog","Scores - APACHE IV (2)","metavision",NULL
226996,"APS","Scores - APACHE IV (2)","metavision",NULL
226997,"ARF","Scores - APACHE IV (2)","metavision",NULL
226998,"Bilirubin_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
226999,"BiliScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227000,"BUN_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227001,"BunScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227002,"CABG Patient","Scores - APACHE IV (2)","metavision",NULL
227003,"Chronic health on admission","Scores - APACHE IV (2)","metavision",NULL
227004,"ChronicScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227005,"Creatinine_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227006,"CreatScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227007,"Diabetes","Scores - APACHE IV (2)","metavision",NULL
227008,"Ejection Fraction","Scores - APACHE IV (2)","metavision","%"
227009,"FiO2_ApacheIV_old","Scores - APACHE IV (2)","metavision",NULL
227010,"FiO2_ApacheIV","Scores - APACHE IV (2)","metavision","%"
227011,"GCSEye_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227012,"GCSMotor_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227013,"GcsScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227014,"GCSVerbal_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227015,"Glucose_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227016,"GlucoseScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227017,"Hematocrit_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227018,"HR_ApacheIV","Scores - APACHE IV (2)","metavision","bpm"
227019,"HrScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227020,"HtScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227021,"Intubated_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227022,"LOS pre-ICU admission","Scores - APACHE IV (2)","metavision",NULL
227023,"MAP_ApacheIV","Scores - APACHE IV (2)","metavision","mmHg"
227024,"MapScore_ApacheIV","Scores - APACHE IV (2)","metavision",NULL
227025,"Non-Operative Cardiovascular (CARDIOVASC)","Scores - APACHE IV","metavision",NULL
227026,"Non-Operative Gastrointestinal (GI)","Scores - APACHE IV","metavision",NULL
227027,"Non-Operative Genitourinary (GENITOURIN)","Scores - APACHE IV","metavision",NULL
227028,"Non-Operative Hematology (HEMATO)","Scores - APACHE IV","metavision",NULL
227029,"Non-Operative Metabolic/Endocrine (METAB/ENDO)","Scores - APACHE IV","metavision",NULL
227030,"Non-Operative Musculoskeletal/Skin (MUSKELSKIN)","Scores - APACHE IV","metavision",NULL
227031,"Non-Operative Neurologic (NEUROLOGIC)","Scores - APACHE IV","metavision",NULL
227032,"Non-Operative Respiratory (RESPIRAT)","Scores - APACHE IV","metavision",NULL
227033,"Non-Operative Transplant (TRANSPLANT)","Scores - APACHE IV","metavision",NULL
