itemid,label,category,dbsource,valueuom
226777,TempApacheIIScore,Scores - APACHE II,metavision,
226778,TempApacheIIValue,Scores - APACHE II,metavision,?F
226779,WbcApacheIIScore,Scores - APACHE II,metavision,
226780,WBCApacheIIValue,Scores - APACHE II,metavision,
226814,Known difficult intubation,Respiratory,metavision,
226815,Airway problems,Respiratory,metavision,
226846,Feeding Weight,General,metavision,kg
226849,RA (mean) pressure (PA Line),PA Line Insertion,metavision,
226850,RV systolic pressure(PA Line),PA Line Insertion,metavision,
226851,RV diastolic pressure(PA Line),PA Line Insertion,metavision,
226852,PA systolic pressure(PA Line),PA Line Insertion,metavision,
226853,PA diastolic pressure(PA Line),PA Line Insertion,metavision,
226854,PCWP (v wave) (PA Line),PA Line Insertion,metavision,
226855,PCWP (mean) (PA Line),PA Line Insertion,metavision,
226857,PA mean pressure (PA Line),PA Line Insertion,metavision,
226858,CO pressure (PA Line),PA Line Insertion,metavision,
226859,CI pressure (PA Line),PA Line Insertion,metavision,
226860,RA %O2 Saturation (PA Line),PA Line Insertion,metavision,
226861,ART %O2 saturation (PA Line),PA Line Insertion,metavision,
226862,PA %O2 Saturation (PA Line),PA Line Insertion,metavision,
226863,PVR %O2 Saturation (PA Line),PA Line Insertion,metavision,
226865,SVR %O2 Saturation (PA Line),PA Line Insertion,metavision,
226871,Expiratory Ratio,Respiratory,metavision,
226873,Inspiratory Ratio,Respiratory,metavision,
226875,Ensure (3/4),Nutrition - Enteral,metavision,ml
226876,Ensure (1/2),Nutrition - Enteral,metavision,
226877,Ensure Plus (Full),Nutrition - Enteral,metavision,ml
226878,Ensure Plus (3/4),Nutrition - Enteral,metavision,
226879,Ensure Plus (1/2),Nutrition - Enteral,metavision,
226880,Nutren Pulmonary (Full),Nutrition - Enteral,metavision,ml
226881,Nutren Pulmonary (3/4),Nutrition - Enteral,metavision,ml
226882,Nutren Pulmonary (1/2),Nutrition - Enteral,metavision,ml
226889,Legal Guardian,General,metavision,
226892,Re-admit < 48 hours,General,metavision,
226893,Coefficient Hospital Mortality,Scores - APACHE IV (2),metavision,
226894,Coefficient ICU length of stay,Scores - APACHE IV (2),metavision,
226979,Admission location,Scores - APACHE IV (2),metavision,
226980,AgeScore_ApacheIV,Scores - APACHE IV (2),metavision,
226981,Albumin_ApacheIV,Scores - APACHE IV (2),metavision,
226982,AlbuminScore_ApacheIV,Scores - APACHE IV (2),metavision,
226983,Apache IV A-aDO2,Scores - APACHE IV (2),metavision,
226984,Apache IV Age,Scores - APACHE IV (2),metavision,years
226985,APACHE IV diagnosis choice 1,Scores - APACHE IV,metavision,
226986,APACHE IV diagnosis choice 2,Scores - APACHE IV,metavision,
226987,APACHE IV diagnosis,Scores - APACHE IV,metavision,
226988,APACHE IV main groups non-operative,Scores - APACHE IV,metavision,
226989,APACHE IV main groups operative,Scores - APACHE IV,metavision,
226990,Apache IV PaFiRatio,Scores - APACHE IV (2),metavision,
226991,APACHEIII,Scores - APACHE IV (2),metavision,
226993,ApacheIV_LOS,Scores - APACHE IV (2),metavision,%
226994,ApacheIV_Mortality prediction,Scores - APACHE IV (2),metavision,
226995,ApacheIV_Natural antilog,Scores - APACHE IV (2),metavision,
226996,APS,Scores - APACHE IV (2),metavision,
226997,ARF,Scores - APACHE IV (2),metavision,
226998,Bilirubin_ApacheIV,Scores - APACHE IV (2),metavision,
226999,BiliScore_ApacheIV,Scores - APACHE IV (2),metavision,
227000,BUN_ApacheIV,Scores - APACHE IV (2),metavision,
227001,BunScore_ApacheIV,Scores - APACHE IV (2),metavision,
227002,CABG Patient,Scores - APACHE IV (2),metavision,
227003,Chronic health on admission,Scores - APACHE IV (2),metavision,
227004,ChronicScore_ApacheIV,Scores - APACHE IV (2),metavision,
227005,Creatinine_ApacheIV,Scores - APACHE IV (2),metavision,
227006,CreatScore_ApacheIV,Scores - APACHE IV (2),metavision,
227007,Diabetes,Scores - APACHE IV (2),metavision,
227008,Ejection Fraction,Scores - APACHE IV (2),metavision,%
227009,FiO2_ApacheIV_old,Scores - APACHE IV (2),metavision,
227010,FiO2_ApacheIV,Scores - APACHE IV (2),metavision,%
227011,GCSEye_ApacheIV,Scores - APACHE IV (2),metavision,
227012,GCSMotor_ApacheIV,Scores - APACHE IV (2),metavision,
227013,GcsScore_ApacheIV,Scores - APACHE IV (2),metavision,
227014,GCSVerbal_ApacheIV,Scores - APACHE IV (2),metavision,
227015,Glucose_ApacheIV,Scores - APACHE IV (2),metavision,
227016,GlucoseScore_ApacheIV,Scores - APACHE IV (2),metavision,
227017,Hematocrit_ApacheIV,Scores - APACHE IV (2),metavision,
227018,HR_ApacheIV,Scores - APACHE IV (2),metavision,bpm
227019,HrScore_ApacheIV,Scores - APACHE IV (2),metavision,
227020,HtScore_ApacheIV,Scores - APACHE IV (2),metavision,
227021,Intubated_ApacheIV,Scores - APACHE IV (2),metavision,
227022,LOS pre-ICU admission,Scores - APACHE IV (2),metavision,
227023,MAP_ApacheIV,Scores - APACHE IV (2),metavision,mmHg
227024,MapScore_ApacheIV,Scores - APACHE IV (2),metavision,
227025,Non-Operative Cardiovascular (CARDIOVASC),Scores - APACHE IV,metavision,
227026,Non-Operative Gastrointestinal (GI),Scores - APACHE IV,metavision,
227027,Non-Operative Genitourinary (GENITOURIN),Scores - APACHE IV,metavision,
227028,Non-Operative Hematology (HEMATO),Scores - APACHE IV,metavision,
227029,Non-Operative Metabolic/Endocrine (METAB/ENDO),Scores - APACHE IV,metavision,
227030,Non-Operative Musculoskeletal/Skin (MUSKELSKIN),Scores - APACHE IV,metavision,
227031,Non-Operative Neurologic (NEUROLOGIC),Scores - APACHE IV,metavision,
227032,Non-Operative Respiratory (RESPIRAT),Scores - APACHE IV,metavision,
227033,Non-Operative Transplant (TRANSPLANT),Scores - APACHE IV,metavision,
227034,Non-Operative Trauma (TRAUMA),Scores - APACHE IV,metavision,
227035,OxygenScore_ApacheIV,Scores - APACHE IV (2),metavision,
227036,PCO2_ApacheIV,Scores - APACHE IV (2),metavision,
227037,PH_ApacheIV,Scores - APACHE IV (2),metavision,
227038,PHPaCO2Score_ApacheIV,Scores - APACHE IV (2),metavision,
227039,PO2_ApacheIV,Scores - APACHE IV (2),metavision,mmHg
227040,Post-Operative Cardiovascular (CARDIOVASC),Scores - APACHE IV,metavision,
227041,Post-Operative Gastrointestinal (GI),Scores - APACHE IV,metavision,
227042,Post-Operative Genitourinary (GENITOURIN),Scores - APACHE IV,metavision,
227043,Post-Operative Hematology (HEMATO),Scores - APACHE IV,metavision,
227044,Post-Operative Metabolic/Endocrine (METAB/ENDO),Scores - APACHE IV,metavision,
227045,Post-Operative Musculoskeletal/Skin (MUSKELSKIN),Scores - APACHE IV,metavision,
227046,Post-Operative Neurologic (NEUROLOGIC),Scores - APACHE IV,metavision,
227047,Post-Operative Respiratory (RESPIRAT),Scores - APACHE IV,metavision,
227048,Post-Operative Transplant (TRANSPLANT),Scores - APACHE IV,metavision,
227049,Post-Operative Trauma (TRAUMA),Scores - APACHE IV,metavision,
227050,RR_ApacheIV,Scores - APACHE IV (2),metavision,insp/min
227051,RRScore_ApacheIV,Scores - APACHE IV (2),metavision,
227052,Sodium_ApacheIV,Scores - APACHE IV (2),metavision,
227053,SodiumScore_ApacheIV,Scores - APACHE IV (2),metavision,
227054,TemperatureF_ApacheIV,Scores - APACHE IV (2),metavision,?F
227055,TempScore_ApacheIV,Scores - APACHE IV (2),metavision,
227056,Thrombolytic therapy,Scores - APACHE IV,metavision,
227057,Type of admission,Scores - APACHE IV,metavision,
227059,UrineScore_ApacheIV,Scores - APACHE IV (2),metavision,
227060,Use A-aDO2,Scores - APACHE IV (2),metavision,
227061,Ventilated at any time during ICU Day 1,Scores - APACHE IV,metavision,
227062,WBC_ApacheIV,Scores - APACHE IV (2),metavision,
227063,WBCScore_ApacheIV,Scores - APACHE IV (2),metavision,
227066,Cerebral Perfusion Pressure,Hemodynamics,metavision,mmHg
227070,PACU Packed RBC Intake,Blood Products/Colloids,metavision,ml
227071,PACU Platelet Intake,Blood Products/Colloids,metavision,ml
227072,PACU FFP Intake,Blood Products/Colloids,metavision,ml
227073,Anion gap,Labs,metavision,mEq/L
227088,Admit from,General,metavision,
227089,Discharge to,General,metavision,
227090,Lipids 10%,Nutrition - Parenteral,metavision,
227091,Ensure (1/4),Nutrition - Enteral,metavision,ml
227092,Ensure Plus (1/4),Nutrition - Enteral,metavision,
227100,Catheter insertion length (PICC),PICC Line Insertion,metavision,
227105,Catheter insertion length (CVL),CVL Insertion,metavision,
227111,PCA  dose units,Pain/Sedation,metavision,
227113,PCA 1 hour limit units,Pain/Sedation,metavision,
227115,PCA bolus units,Pain/Sedation,metavision,
227117,PCA total dose units,Pain/Sedation,metavision,
227119,Epidural Location,Pain/Sedation,metavision,
227120,Motor Deficit,Pain/Sedation,metavision,
227121,Pupil Response Right,Neurological,metavision,
227122,Neuro Drain Landmark,Neurological,metavision,
227124,Dialysis Catheter Type,Access Lines - Invasive,metavision,
227125,Indwelling (PortaCath) Port Type,Access Lines - Invasive,metavision,
227126,Indwelling (PortaCath) Port #1 Date Accessed,Access Lines - Invasive,metavision,
227127,Indwelling (PortaCath) Port #1,Access Lines - Invasive,metavision,
227128,Indwelling (PortaCath) Port #2,Access Lines - Invasive,metavision,
227129,Pheresis Catheter Type,Access Lines - Invasive,metavision,
227130,Trach Care,Respiratory,metavision,
227131,Cont. Neb Med Dose,Respiratory,metavision,
227133,Small Volume Neb Drug #2,Respiratory,metavision,
227134,ATC Tube #,Respiratory,metavision,
227187,Pinsp (Draeger only),Respiratory,metavision,cmH2O
227194,Extubation,1-Intubation/Extubation,metavision,
227197,Indwelling (PortaCath) Port #2 Date Accessed,Access Lines - Invasive,metavision,
227198,Indwelling (PortaCath) Port #1 Date De-accessed,Access Lines - Invasive,metavision,
227199,Indwelling (PortaCath) Port #2 Date De-accessed,Access Lines - Invasive,metavision,
227210,Propofol (Intubation),Intubation,metavision,
227211,Ketamine (Intubation),Intubation,metavision,
227212,Etomidate (Intubation),Intubation,metavision,
227213,Vecuronium (Intubation),Intubation,metavision,
227214,Cis-atracurium (Intubation),Intubation,metavision,
227215,Succynlocholine (Intubation),Intubation,metavision,
227239,ABP Alarm Source,Alarms,metavision,
227240,NBP Alarm Source,Alarms,metavision,
227241,PAP Alarm Source,Alarms,metavision,
227242,Manual Blood Pressure Diastolic Right,Routine Vital Signs,metavision,mmHg
227243,Manual Blood Pressure Systolic Right,Routine Vital Signs,metavision,mmHg
227287,O2 Flow (additional cannula),Respiratory,metavision,L/min
227288,Pupil Response Left,Neurological,metavision,
227290,CRRT mode,Dialysis,metavision,
227292,Arterial Line Dressing Occlusive,Access Lines - Invasive,metavision,
227293,Multi Lumen Dressing Occlusive,Access Lines - Invasive,metavision,
227341,History of falling (within 3 mnths),Restraint/Support Systems,metavision,
227342,Secondary diagnosis,Restraint/Support Systems,metavision,
227343,Ambulatory aid,Restraint/Support Systems,metavision,
227344,IV/Saline lock,Restraint/Support Systems,metavision,
227345,Gait/Transferring,Restraint/Support Systems,metavision,
227346,Mental status,Restraint/Support Systems,metavision,
227348,Low risk (25-50) interventions,Restraint/Support Systems,metavision,
227349,High risk (>51) interventions,Restraint/Support Systems,metavision,
227350,Cordis/Introducer Dressing Occlusive,Access Lines - Invasive,metavision,
227351,PA Catheter Dressing Occlusive,Access Lines - Invasive,metavision,
227352,CCO PAC Dressing Occlusive,Access Lines - Invasive,metavision,
227353,Trauma Line Dressing Occlusive,Access Lines - Invasive,metavision,
227354,Triple Introducer Dressing Occlusive,Access Lines - Invasive,metavision,
227355,IABP Dressing Occlusive,Access Lines - Invasive,metavision,
227356,Sheath Line Dressing Occlusive,Access Lines - Invasive,metavision,
227357,Dialysis Catheter Dressing Occlusive,Access Lines - Invasive,metavision,
227358,PICC Line Dressing Occlusive,Access Lines - Invasive,metavision,
227359,Tunneled (Hickman) Dressing Occlusive,Access Lines - Invasive,metavision,
227360,Indwelling Port (PortaCath) Dressing Occlusive,Access Lines - Invasive,metavision,
227361,Indwelling (PortaCath) Dressing Change,Access Lines - Invasive,metavision,
227362,Pheresis Catheter Dressing Occlusive,Access Lines - Invasive,metavision,
227363,ICP Line Dressing Occlusive,Access Lines - Invasive,metavision,
227364,RIC Dressing Occlusive,Access Lines - Peripheral,metavision,
227365,14 Gauge Dressing Occlusive,Access Lines - Peripheral,metavision,
227366,16 Gauge Dressing Occlusive,Access Lines - Peripheral,metavision,
227367,18 Gauge Dressing Occlusive,Access Lines - Peripheral,metavision,
227368,20 Gauge Dressing Occlusive,Access Lines - Peripheral,metavision,
227369,22 Gauge Dressing Occlusive,Access Lines - Peripheral,metavision,
227370,Peptamen VHP (Full),Nutrition - Enteral,metavision,ml
227371,Peptamen VHP (3/4),Nutrition - Enteral,metavision,
227372,Peptamen VHP (2/3),Nutrition - Enteral,metavision,
227373,Peptamen VHP (1/4),Nutrition - Enteral,metavision,
227374,Peptamen VHP (1/2),Nutrition - Enteral,metavision,
227375,Daily Wake Up,Pain/Sedation,metavision,
227378,Patient Location,ADT,metavision,
227418,Midline Dressing Occlusive,Access Lines - Invasive,metavision,
227419,Presep Catheter Dressing Occlusive,Access Lines - Invasive,metavision,
227428,SOFA Score,General,metavision,
227429,Troponin-T,Labs,metavision,ng/mL
227438,Volume not removed,Dialysis,metavision,
227439,Ndwelling Port (PortaCath) placed in outside facility,Access Lines - Invasive,metavision,
227440,Digoxin,Labs,metavision,ng/mL
227441,LDL measured,Labs,metavision,mg/dL
227442,Potassium (serum),Labs,metavision,mEq/L
227443,HCO3 (serum),Labs,metavision,mEq/L
227444,C Reactive Protein (CRP),Labs,metavision,mg/L
227445,CK-MB,Labs,metavision,ng/mL
227446,Brain Natiuretic Peptide (BNP),Labs,metavision,pg/mL
227447,Gentamicin (Random),Labs,metavision,ug/mL
227448,Gentamicin (Peak),Labs,metavision,ug/mL
227449,Gentamicin (Trough),Labs,metavision,ug/mL
227450,Tobramycin (Peak),Labs,metavision,ug/mL
227451,Tobramycin (Random),Labs,metavision,ug/mL
227452,Tobramycin (Trough),Labs,metavision,ug/mL
227453,Vancomycin (Peak),Labs,metavision,ug/mL
227454,Vancomycin (Random),Labs,metavision,ug/mL
227455,Vancomycin (Trough),Labs,metavision,ug/mL
227456,Albumin,Labs,metavision,g/dL
227457,Platelet Count,Labs,metavision,
227458,Procan,Labs,metavision,ug/mL
227459,Procan Napa,Labs,metavision,ug/mL
227460,Phenobarbital,Labs,metavision,ug/mL
227461,Phenytoin (Dilantin),Labs,metavision,ug/mL
227462,FK506,Labs,metavision,ng/mL
227463,Cortisol,Labs,metavision,ug/dL
227464,Potassium (whole blood),Labs,metavision,
227465,Prothrombin time,Labs,metavision,sec
227466,PTT,Labs,metavision,sec
227467,INR,Labs,metavision,
227468,Fibrinogen,Labs,metavision,mg/dL
227469,Thrombin,Labs,metavision,sec
227470,Sed Rate,Labs,metavision,mm/hr
227471,Specific Gravity (urine),Labs,metavision,
227472,Incision Site #1,Skin - Incisions,metavision,
227473,Incision Site #2,Skin - Incisions,metavision,
227474,Incision Site #3,Skin - Incisions,metavision,
227475,Incision Site #4,Skin - Incisions,metavision,
227476,Incision Site #5,Skin - Incisions,metavision,
227477,Incision Site #6,Skin - Incisions,metavision,
227485,Print Job,General,metavision,
227486,Printer,General,metavision,
227487,GU Irrigant Type,Output,metavision,
227488,GU Irrigant Volume In,Output,metavision,mL
227489,GU Irrigant/Urine Volume Out,Output,metavision,mL
227510,TF Residual,Output,metavision,mL
227511,TF Residual Output,Output,metavision,mL
227516,PO2 (Mixed Venous),Labs,metavision,mmHg
227517,Humidification,Respiratory,metavision,
227518,Nutren 2.0 (3/4),Nutrition - Enteral,metavision,ml
227519,Urine output_ApacheIV,Scores - APACHE IV (2),metavision,
227520,Methadone Hydrochloride,Medications,metavision,mg
227521,KCL Bolus),Medications,metavision,
227522,KCL (Bolus),Medications,metavision,ml
227523,Magnesium Sulfate (Bolus),Medications,metavision,ml
227524,Magnesium Sulfate (OB-GYN),Medications,metavision,grams
227525,Calcium Gluconate (CRRT),Medications,metavision,grams
227526,Citrate,Medications,metavision,mmol
227527,ADA-A (500ml),Medications,metavision,
227528,ACD-A Citrate (500ml),Medications,metavision,ml
227529,ACD-A Citrate (1000ml),Medications,metavision,ml
227530,IV Immune Globulin (IVIG),Blood Products/Colloids,metavision,ml
227531,Mannitol,Medications,metavision,grams
227532,Plasma Pheresis,Blood Products/Colloids,metavision,ml
227533,Sodium Bicarbonate 8.4% (Amp),Fluids/Intake,metavision,ml
227534,Cyclosporine,Medications,metavision,mg
227535,Vitamin K (Phytonadione),Medications,metavision,mg
227536,KCl (CRRT),Medications,metavision,ml/hr
227537,ART Blood Pressure Alarm - High,Alarms,metavision,mmHg
227538,ART Blood Pressure Alarm - Low,Alarms,metavision,mmHg
227539,ART Blood Pressure Alarm Source,Alarms,metavision,
227541,SvO2 Calibrated,Hemodynamics,metavision,
227542,ScvO2 (Presep) Calibrated,Hemodynamics,metavision,
227543,CO (Arterial),Hemodynamics,metavision,L/min
227546,SVV (Arterial),Hemodynamics,metavision,%
227547,SV (Arterial),Hemodynamics,metavision,mL/beat
227549,ScvO2 (Presep),Hemodynamics,metavision,%
227550,ERCP,4-Procedures,metavision,
227551,Plasma Pheresis.,4-Procedures,metavision,
227565,Ventilator Tank #1,Respiratory,metavision,
227566,Ventilator Tank #2,Respiratory,metavision,
227567,Airway Location,Respiratory,metavision,
227568,Airway Size (mm),Respiratory,metavision,
227570,Small Volume Neb Drug/Dose #1,Respiratory,metavision,
227577,BiPap Mode,Respiratory,metavision,
227578,BiPap Mask,Respiratory,metavision,
227579,BiPap EPAP,Respiratory,metavision,cmH2O
227580,BiPap IPAP,Respiratory,metavision,cmH2O
227581,BiPap bpm (S/T -Back up),Respiratory,metavision,bpm
227582,BiPap O2 Flow,Respiratory,metavision,L/min
227583,Autoset/CPAP,Respiratory,metavision,
227584,GU Catheter D/C Date,GI/GU,metavision,
227585,GI Guaiac,GI/GU,metavision,
227586,GI pH,GI/GU,metavision,
227588,GI #1 Tube Place Method,GI/GU,metavision,
227589,GI #2 Tube Place Method,GI/GU,metavision,
227590,GI #3 Tube Place Method,GI/GU,metavision,
227591,Neuro Drain Landmark,Neurological,metavision,
227594,Impaired Skin Cleanse #9,Skin - Impairment,metavision,
227595,Impaired Skin Cleanse #10,Skin - Impairment,metavision,
227596,Impaired Skin Depth #9,Skin - Impairment,metavision,cm
227597,Impaired Skin Depth #10,Skin - Impairment,metavision,cm
227598,Impaired Skin Drainage #9,Skin - Impairment,metavision,
227599,Impaired Skin Drainage #10,Skin - Impairment,metavision,
227600,Impaired Skin Drainage Amount #9,Skin - Impairment,metavision,
227601,Impaired Skin Drainage Amount #10,Skin - Impairment,metavision,
227602,Impaired Skin Length #9,Skin - Impairment,metavision,cm
227603,Impaired Skin Length #10,Skin - Impairment,metavision,cm
227604,Impaired Skin Odor #9,Skin - Impairment,metavision,
227605,Impaired Skin Odor #10,Skin - Impairment,metavision,
227606,Impaired Skin Site #9,Skin - Impairment,metavision,
227607,Impaired Skin Site #10,Skin - Impairment,metavision,
227608,Impaired Skin Treatment #9,Skin - Impairment,metavision,
227609,Impaired Skin Treatment #10,Skin - Impairment,metavision,
227612,Impaired Skin Type #9,Skin - Impairment,metavision,
227613,Impaired Skin Type #10,Skin - Impairment,metavision,
227614,Impaired Skin Width #9,Skin - Impairment,metavision,cm
227615,Impaired Skin Width #10,Skin - Impairment,metavision,cm
227616,Impaired Skin Wound Base #9,Skin - Impairment,metavision,
227617,Impaired Skin Wound Base #10,Skin - Impairment,metavision,
227618,Pressure Ulcer Stage #9,Skin - Impairment,metavision,
227619,Pressure Ulcer Stage #10,Skin - Impairment,metavision,
227620,Surrounding Tissue #9,Skin - Impairment,metavision,
227621,Surrounding Tissue #10,Skin - Impairment,metavision,
227622,Tunneling Present #9,Skin - Impairment,metavision,
227623,Tunneling Present #10,Skin - Impairment,metavision,
227624,Undermining Present #9,Skin - Impairment,metavision,
227625,Undermining Present #10,Skin - Impairment,metavision,
227626,Seizure Pads,Treatments,metavision,
227627,Arctic Sun/Alsius Set Temp,Treatments,metavision,?C
227628,Arctic Sun Water Temp,Treatments,metavision,?C
227629,Shivering,Treatments,metavision,
227630,Arctic Sun Temp #1 Location,Routine Vital Signs,metavision,
227631,Arctic Sun Temp #2 Location,Routine Vital Signs,metavision,
227632,Arctic Sun/Alsius Temp #1 C,Routine Vital Signs,metavision,?C
227634,Arctic Sun/Alsius Temp #2 C,Routine Vital Signs,metavision,?C
227636,Knee Location - CPM,Treatments,metavision,
227638,Medication Added #2 (Peritoneal Dialysis),Dialysis,metavision,
227639,Medication Added Amount  #2 (Peritoneal Dialysis),Dialysis,metavision,
227640,Medication Added Units #2 (Peritoneal Dialysis),Dialysis,metavision,
227642,Breast Feeding,OB-GYN,metavision,
227643,Breast Feeding - L,OB-GYN,metavision,
227644,Breast Feeding - R,OB-GYN,metavision,
227645,Breast Feed - L (Minutes),OB-GYN,metavision,min
227646,Breast Feed - R (Minutes),OB-GYN,metavision,min
227647,Clot Size (cm),OB-GYN,metavision,cm
227648,Clots,OB-GYN,metavision,
227649,Fundus Character,OB-GYN,metavision,
227650,Fundus Location (Breadth),OB-GYN,metavision,
227651,Lochia Character,OB-GYN,metavision,
227652,Lochia Estimate,OB-GYN,metavision,
227653,Pad Change/Hour,OB-GYN,metavision,
227654,Reflexes LE,OB-GYN,metavision,
227655,Reflexes UE,OB-GYN,metavision,
227662,Patient/Family Informed_V2,Restraint/Support Systems,metavision,
227663,Immobilizer,Restraint/Support Systems,metavision,
227664,Immobilizer Device,Restraint/Support Systems,metavision,
227665,Immobilizer Evaluated,Restraint/Support Systems,metavision,
227666,Immobilizer Location,Restraint/Support Systems,metavision,
227667,Reason for Immobilizer,Restraint/Support Systems,metavision,
227668,Side Rails_V2,Restraint/Support Systems,metavision,
227669,Side Rails (Restraint),Restraint/Support Systems,metavision,
227670,Violent Restraints,Restraint/Support Systems,metavision,
227671,Non-Violent Restraints,Restraint/Support Systems,metavision,
227672,Violent Restraints Ordered,Restraint/Support Systems,metavision,
227673,Non-Violent Restraints Ordered,Restraint/Support Systems,metavision,
227674,Face to Face Eval (Non-Violent),Restraint/Support Systems,metavision,
227675,Face to Face Eval (Violent),Restraint/Support Systems,metavision,
227676,Reason for Restraints (Non-Violent),Restraint/Support Systems,metavision,
227677,Reason for Restraint/Seclusion (Violent),Restraint/Support Systems,metavision,
227678,Restraint Device (Non-Violent),Restraint/Support Systems,metavision,
227679,Restraint Device (Violent),Restraint/Support Systems,metavision,
227680,Restraint Location_V2,Restraint/Support Systems,metavision,
227681,Less Restrictive Measures_V1,Restraint/Support Systems,metavision,
227682,Restraints Evaluated_V2,Restraint/Support Systems,metavision,
227683,Restraint/Seclusion Observer Sheet,Restraint/Support Systems,metavision,
227684,Safety Measures,Restraint/Support Systems,metavision,
227685,ZCentral Venous O2% Sat,Labs,metavision,
227686,Central Venous O2% Sat,Labs,metavision,%
227687,Tobacco Use History,Adm History/FHPA,metavision,
227688,Smoking Cessation Info Offered through BIDMC Inpatient Guide,Adm History/FHPA,metavision,
227689,Dilantin,Medications,metavision,mg
227690,Fosphenytoin,Medications,metavision,mg
227691,Keflex,Antibiotics,metavision,mg
227692,Isuprel,Medications,metavision,mg
227694,Omeprazole (Prilosec),Medications,metavision,dose
227695,Fibersource HN (Full),Nutrition - Enteral,metavision,ml
227696,Fibersource HN (3/4),Nutrition - Enteral,metavision,ml
227697,Fibersource HN (2/3),Nutrition - Enteral,metavision,
227698,Fibersource HN (1/2),Nutrition - Enteral,metavision,ml
227699,Fibersource HN (1/4),Nutrition - Enteral,metavision,ml
227700,Safety Measures,Restraint/Support Systems,metavision,
227701,Drainage Bag,Drains,metavision,mL
227711,Drain Removed,4-Procedures,metavision,
227712,Chest Tube Removed,4-Procedures,metavision,
227713,Epidural Placement,4-Procedures,metavision,
227714,Pericardial Drain Removed,4-Procedures,metavision,
227715,TLS Clearance,3-Significant Events,metavision,
227716,Cerebral Perfusion Pressure Alarm - High,Alarms,metavision,mmHg
227717,Cerebral Perfusion Pressure Alarm - Low,Alarms,metavision,mmHg
227719,AVA Line,Access Lines - Invasive,metavision,
227720,AVA Cap Change,Access Lines - Invasive,metavision,
227721,AVA Change over Wire Date,Access Lines - Invasive,metavision,
227722,AVA Dressing Change,Access Lines - Invasive,metavision,
227723,AVA Dressing Occlusive,Access Lines - Invasive,metavision,
227724,AVA Insertion Date,Access Lines - Invasive,metavision,
227725,AVA Line Discontinued,Access Lines - Invasive,metavision,
227726,AVA Line Tip Cultured,Access Lines - Invasive,metavision,
227727,AVA Line placed in outside facility,Access Lines - Invasive,metavision,
227728,AVA Line Site Appear,Access Lines - Invasive,metavision,
227729,AVA Tubing Change,Access Lines - Invasive,metavision,
227730,AVA Waveform Appearance,Access Lines - Invasive,metavision,
227731,AVA Line Zero/Calibrate,Access Lines - Invasive,metavision,
227732,AVA Line Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227751,CCO PAC Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227752,Cordis/Introducer Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227753,Dialysis Catheter Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227754,IABP Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227755,Midline Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227756,Multi Lumen Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227757,PA Catheter Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227758,Pheresis Catheter Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227759,PICC Line Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227760,Presep Catheter Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227761,Sheath Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227762,Trauma Line Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227763,Triple Introducer Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227764,Tunneled (Hickman) Placement Confirmed by X-ray,Access Lines - Invasive,metavision,
227771,Traction/Immobile #1,Treatments,metavision,
227772,Traction/Immobile #2,Treatments,metavision,
227773,Traction/Immobile #3,Treatments,metavision,
227774,Traction/Immobile #4,Treatments,metavision,
227775,Skeletal Traction #1 - Pounds,Treatments,metavision,lbs
227776,Skeletal Traction #2 - Pounds,Treatments,metavision,lbs
227777,Skeletal Traction #3 - Pounds,Treatments,metavision,
227778,Skeletal Traction #4 - Pounds,Treatments,metavision,
227780,Impaired Skin  - Dressing Status #1,Skin - Impairment,metavision,
227781,Impaired Skin  - Dressing Status #2,Skin - Impairment,metavision,
227782,Impaired Skin  - Dressing Status #3,Skin - Impairment,metavision,
227783,Impaired Skin - Dressing Status  #4,Skin - Impairment,metavision,
227784,Impaired Skin  - Dressing Status #5,Skin - Impairment,metavision,
227785,Impaired Skin  - Dressing Status #6,Skin - Impairment,metavision,
227786,Impaired Skin  - Dressing Status #7,Skin - Impairment,metavision,
227787,Impaired Skin  - Dressing Status  #8,Skin - Impairment,metavision,
227788,Impaired Skin  - Dressing Status #9,Skin - Impairment,metavision,
227789,Impaired Skin  - Dressing Status #10,Skin - Impairment,metavision,
227790,Impaired Skin  - Dressing Change #1,Skin - Impairment,metavision,
227791,Impaired Skin  - Dressing Change #2,Skin - Impairment,metavision,
227792,Impaired Skin  - Dressing Change #3,Skin - Impairment,metavision,
227793,Impaired Skin  - Dressing Change #4,Skin - Impairment,metavision,
227794,Impaired Skin  - Dressing Change #5,Skin - Impairment,metavision,
227795,Impaired Skin  - Dressing Change #6,Skin - Impairment,metavision,
